Share Name: NDQ
Starting Portfolio Value: 1000.00
2021-04-23, SELL EXECUTED, Size: -41, Price: 26.95, Cost: 1108.64, Comm 0.00
2021-04-23, BUY EXECUTED, Size: 41, Price: 26.95, Cost: 1104.95, Comm 0.00
2021-04-23, OPERATION PROFIT, GROSS -3.69, NET -3.69
2021-04-23, Open, 26.86
2021-04-26, Order Canceled/Margin/Rejected
2021-04-26, Open, 27.00
2021-04-27, Order Canceled/Margin/Rejected
2021-04-27, Open, 27.17
2021-04-28, SELL EXECUTED, Size: -41, Price: 27.11, Cost: 1104.95, Comm 0.00
2021-04-28, BUY EXECUTED, Size: 41, Price: 27.11, Cost: 1111.51, Comm 0.00
2021-04-28, OPERATION PROFIT, GROSS 6.56, NET 6.56
2021-04-28, Open, 27.20
2021-04-29, SELL EXECUTED, Size: -41, Price: 27.01, Cost: 1111.51, Comm 0.00
2021-04-29, BUY EXECUTED, Size: 41, Price: 27.01, Cost: 1107.41, Comm 0.00
2021-04-29, OPERATION PROFIT, GROSS -4.10, NET -4.10
2021-04-29, Open, 27.10
2021-04-30, SELL EXECUTED, Size: -41, Price: 26.99, Cost: 1107.41, Comm 0.00
2021-04-30, BUY EXECUTED, Size: 41, Price: 26.99, Cost: 1106.59, Comm 0.00
2021-04-30, OPERATION PROFIT, GROSS -0.82, NET -0.82
2021-04-30, Open, 26.94
2021-05-03, Order Canceled/Margin/Rejected
2021-05-03, Open, 27.10
2021-05-04, SELL EXECUTED, Size: -41, Price: 26.78, Cost: 1106.59, Comm 0.00
2021-05-04, BUY EXECUTED, Size: 41, Price: 26.78, Cost: 1097.98, Comm 0.00
2021-05-04, OPERATION PROFIT, GROSS -8.61, NET -8.61
2021-05-04, Open, 26.81
2021-05-05, Order Canceled/Margin/Rejected
2021-05-05, Open, 26.49
2021-05-06, Order Canceled/Margin/Rejected
2021-05-06, Open, 26.32
2021-05-07, Order Canceled/Margin/Rejected
2021-05-07, Open, 26.43
2021-05-10, Order Canceled/Margin/Rejected
2021-05-10, Open, 26.33
2021-05-11, Order Canceled/Margin/Rejected
2021-05-11, Open, 25.55
2021-05-12, Order Canceled/Margin/Rejected
2021-05-12, Open, 25.65
2021-05-13, Order Canceled/Margin/Rejected
2021-05-13, Open, 25.49
2021-05-14, Order Canceled/Margin/Rejected
2021-05-14, Open, 25.71
2021-05-17, Order Canceled/Margin/Rejected
2021-05-17, Open, 26.01
2021-05-18, Order Canceled/Margin/Rejected
2021-05-18, Open, 25.90
2021-05-19, Order Canceled/Margin/Rejected
2021-05-19, Open, 25.45
2021-05-20, Order Canceled/Margin/Rejected
2021-05-20, Open, 25.74
2021-05-21, Order Canceled/Margin/Rejected
2021-05-21, Open, 26.26
2021-05-24, Order Canceled/Margin/Rejected
2021-05-24, Open, 26.15
2021-05-25, Order Canceled/Margin/Rejected
2021-05-25, Open, 26.65
2021-05-26, Order Canceled/Margin/Rejected
2021-05-26, Open, 26.53
2021-05-27, Order Canceled/Margin/Rejected
2021-05-27, Open, 26.63
2021-05-28, Order Canceled/Margin/Rejected
2021-05-28, Open, 26.67
2021-05-31, Order Canceled/Margin/Rejected
2021-05-31, Open, 26.73
2021-06-01, Order Canceled/Margin/Rejected
2021-06-01, Open, 26.66
2021-06-02, Order Canceled/Margin/Rejected
2021-06-02, Open, 26.57
2021-06-03, Order Canceled/Margin/Rejected
2021-06-03, Open, 26.70
2021-06-04, Order Canceled/Margin/Rejected
2021-06-04, Open, 26.59
2021-06-07, Order Canceled/Margin/Rejected
2021-06-07, Open, 26.77
2021-06-08, Order Canceled/Margin/Rejected
2021-06-08, Open, 26.92
2021-06-09, Order Canceled/Margin/Rejected
2021-06-09, Open, 26.89
2021-06-10, Order Canceled/Margin/Rejected
2021-06-10, Open, 26.92
2021-06-11, Order Canceled/Margin/Rejected
2021-06-11, Open, 27.14
2021-06-15, SELL EXECUTED, Size: -41, Price: 27.56, Cost: 1097.98, Comm 0.00
2021-06-15, BUY EXECUTED, Size: 41, Price: 27.56, Cost: 1129.96, Comm 0.00
2021-06-15, OPERATION PROFIT, GROSS 31.98, NET 31.98
2021-06-15, Open, 27.62
2021-06-16, SELL EXECUTED, Size: -41, Price: 27.54, Cost: 1129.96, Comm 0.00
2021-06-16, BUY EXECUTED, Size: 41, Price: 27.54, Cost: 1129.14, Comm 0.00
2021-06-16, OPERATION PROFIT, GROSS -0.82, NET -0.82
2021-06-16, Open, 27.51
2021-06-17, SELL EXECUTED, Size: -41, Price: 27.51, Cost: 1129.14, Comm 0.00
2021-06-17, BUY EXECUTED, Size: 41, Price: 27.51, Cost: 1127.91, Comm 0.00
2021-06-17, OPERATION PROFIT, GROSS -1.23, NET -1.23
2021-06-17, Open, 27.50
2021-06-18, SELL EXECUTED, Size: -41, Price: 28.28, Cost: 1127.91, Comm 0.00
2021-06-18, BUY EXECUTED, Size: 41, Price: 28.28, Cost: 1159.48, Comm 0.00
2021-06-18, OPERATION PROFIT, GROSS 31.57, NET 31.57
2021-06-18, Open, 28.40
2021-06-21, SELL EXECUTED, Size: -41, Price: 28.23, Cost: 1159.48, Comm 0.00
2021-06-21, BUY EXECUTED, Size: 41, Price: 28.23, Cost: 1157.43, Comm 0.00
2021-06-21, OPERATION PROFIT, GROSS -2.05, NET -2.05
2021-06-21, Open, 28.19
2021-06-22, SELL EXECUTED, Size: -41, Price: 28.29, Cost: 1157.43, Comm 0.00
2021-06-22, BUY EXECUTED, Size: 41, Price: 28.29, Cost: 1159.89, Comm 0.00
2021-06-22, OPERATION PROFIT, GROSS 2.46, NET 2.46
2021-06-22, Open, 28.38
2021-06-23, SELL EXECUTED, Size: -41, Price: 28.49, Cost: 1159.89, Comm 0.00
2021-06-23, BUY EXECUTED, Size: 41, Price: 28.49, Cost: 1168.09, Comm 0.00
2021-06-23, OPERATION PROFIT, GROSS 8.20, NET 8.20
2021-06-23, Open, 28.59
2021-06-24, SELL EXECUTED, Size: -41, Price: 28.46, Cost: 1168.09, Comm 0.00
2021-06-24, BUY EXECUTED, Size: 41, Price: 28.46, Cost: 1166.86, Comm 0.00
2021-06-24, OPERATION PROFIT, GROSS -1.23, NET -1.23
2021-06-24, Open, 28.49
2021-06-25, SELL EXECUTED, Size: -41, Price: 28.55, Cost: 1166.86, Comm 0.00
2021-06-25, BUY EXECUTED, Size: 41, Price: 28.55, Cost: 1170.55, Comm 0.00
2021-06-25, OPERATION PROFIT, GROSS 3.69, NET 3.69
2021-06-25, Open, 28.54
2021-06-28, SELL EXECUTED, Size: -41, Price: 28.51, Cost: 1170.55, Comm 0.00
2021-06-28, BUY EXECUTED, Size: 41, Price: 28.51, Cost: 1168.91, Comm 0.00
2021-06-28, OPERATION PROFIT, GROSS -1.64, NET -1.64
2021-06-28, Open, 28.53
2021-06-29, SELL EXECUTED, Size: -41, Price: 28.86, Cost: 1168.91, Comm 0.00
2021-06-29, BUY EXECUTED, Size: 41, Price: 28.86, Cost: 1183.26, Comm 0.00
2021-06-29, OPERATION PROFIT, GROSS 14.35, NET 14.35
2021-06-29, Open, 28.90
2021-06-30, SELL EXECUTED, Size: -41, Price: 29.27, Cost: 1183.26, Comm 0.00
2021-06-30, BUY EXECUTED, Size: 41, Price: 29.27, Cost: 1200.07, Comm 0.00
2021-06-30, OPERATION PROFIT, GROSS 16.81, NET 16.81
2021-06-30, Open, 29.23
2021-07-01, SELL EXECUTED, Size: -41, Price: 29.39, Cost: 1200.07, Comm 0.00
2021-07-01, BUY EXECUTED, Size: 41, Price: 29.39, Cost: 1204.99, Comm 0.00
2021-07-01, OPERATION PROFIT, GROSS 4.92, NET 4.92
2021-07-01, Open, 29.35
2021-07-02, SELL EXECUTED, Size: -41, Price: 29.37, Cost: 1204.99, Comm 0.00
